Periodo,Entidad_Federativa,Sexo,Grupo_edad,Condicion_informalidad,Numero_personas
20210601,Sonora,Mujer,25 A 44 AÑOS,Formal,166443
20200301,Sonora,Mujer,25 A 44 AÑOS,Informal,91722
20210301,Sonora,Mujer,25 A 44 AÑOS,Informal,98640
20210601,Sonora,Mujer,25 A 44 AÑOS,Informal,92427
20200301,Sonora,Mujer,45 A 64 AÑOS,Formal,80837
20210301,Sonora,Mujer,45 A 64 AÑOS,Formal,98816
20210601,Sonora,Mujer,45 A 64 AÑOS,Formal,110270
20200301,Sonora,Mujer,45 A 64 AÑOS,Informal,94105
20210301,Sonora,Mujer,45 A 64 AÑOS,Informal,62656
20210601,Sonora,Mujer,45 A 64 AÑOS,Informal,77595
20200301,Sonora,Mujer,65 AÑOS Y MAS,Formal,3611
20210301,Sonora,Mujer,65 AÑOS Y MAS,Formal,6260
20210601,Sonora,Mujer,65 AÑOS Y MAS,Formal,5656
20200301,Sonora,Mujer,65 AÑOS Y MAS,Informal,13152
20210301,Sonora,Mujer,65 AÑOS Y MAS,Informal,7730
20210601,Sonora,Mujer,65 AÑOS Y MAS,Informal,9802
20200301,Sonora,Mujer,NO ESPECIFICADO,Formal,248
20210301,Sonora,Mujer,NO ESPECIFICADO,Formal,588
20210601,Sonora,Mujer,NO ESPECIFICADO,Formal,542
20200301,Tabasco,Hombre,15 A 24 AÑOS,Formal,18070
20210301,Tabasco,Hombre,15 A 24 AÑOS,Formal,12489
20210601,Tabasco,Hombre,15 A 24 AÑOS,Formal,16806
20200301,Tabasco,Hombre,15 A 24 AÑOS,Informal,71954
20210301,Tabasco,Hombre,15 A 24 AÑOS,Informal,68236
20210601,Tabasco,Hombre,15 A 24 AÑOS,Informal,73208
20200301,Tabasco,Hombre,25 A 44 AÑOS,Formal,124526
20210301,Tabasco,Hombre,25 A 44 AÑOS,Formal,103041
20210601,Tabasco,Hombre,25 A 44 AÑOS,Formal,119607
20200301,Tabasco,Hombre,25 A 44 AÑOS,Informal,171786
20210301,Tabasco,Hombre,25 A 44 AÑOS,Informal,188763
20210601,Tabasco,Hombre,25 A 44 AÑOS,Informal,185776
20200301,Tabasco,Hombre,45 A 64 AÑOS,Formal,82380
20210301,Tabasco,Hombre,45 A 64 AÑOS,Formal,65936
20210601,Tabasco,Hombre,45 A 64 AÑOS,Formal,70557
20200301,Tabasco,Hombre,45 A 64 AÑOS,Informal,104857
20210301,Tabasco,Hombre,45 A 64 AÑOS,Informal,106506
20210601,Tabasco,Hombre,45 A 64 AÑOS,Informal,103744
20200301,Tabasco,Hombre,65 AÑOS Y MAS,Formal,10603
20210301,Tabasco,Hombre,65 AÑOS Y MAS,Formal,15181
20210601,Tabasco,Hombre,65 AÑOS Y MAS,Formal,10908
20200301,Tabasco,Hombre,65 AÑOS Y MAS,Informal,36616
20210301,Tabasco,Hombre,65 AÑOS Y MAS,Informal,21898
20210601,Tabasco,Hombre,65 AÑOS Y MAS,Informal,27308
20200301,Tabasco,Mujer,15 A 24 AÑOS,Formal,10800
20210301,Tabasco,Mujer,15 A 24 AÑOS,Formal,5480
20210601,Tabasco,Mujer,15 A 24 AÑOS,Formal,7232
20200301,Tabasco,Mujer,15 A 24 AÑOS,Informal,40220
20210301,Tabasco,Mujer,15 A 24 AÑOS,Informal,32448
20210601,Tabasco,Mujer,15 A 24 AÑOS,Informal,34159
20200301,Tabasco,Mujer,25 A 44 AÑOS,Formal,71363
20210301,Tabasco,Mujer,25 A 44 AÑOS,Formal,66153
20210601,Tabasco,Mujer,25 A 44 AÑOS,Formal,64319
20200301,Tabasco,Mujer,25 A 44 AÑOS,Informal,113028
20210301,Tabasco,Mujer,25 A 44 AÑOS,Informal,110586
20210601,Tabasco,Mujer,25 A 44 AÑOS,Informal,102431
20200301,Tabasco,Mujer,45 A 64 AÑOS,Formal,41790
20210301,Tabasco,Mujer,45 A 64 AÑOS,Formal,30527
20210601,Tabasco,Mujer,45 A 64 AÑOS,Formal,36063
20200301,Tabasco,Mujer,45 A 64 AÑOS,Informal,78871
20210301,Tabasco,Mujer,45 A 64 AÑOS,Informal,71817
20210601,Tabasco,Mujer,45 A 64 AÑOS,Informal,75352
20200301,Tabasco,Mujer,65 AÑOS Y MAS,Formal,1518
20210301,Tabasco,Mujer,65 AÑOS Y MAS,Formal,3266
20210601,Tabasco,Mujer,65 AÑOS Y MAS,Formal,2267
20200301,Tabasco,Mujer,65 AÑOS Y MAS,Informal,11903
20210301,Tabasco,Mujer,65 AÑOS Y MAS,Informal,7098
20210601,Tabasco,Mujer,65 AÑOS Y MAS,Informal,10116
20210601,Tabasco,Mujer,NO ESPECIFICADO,Informal,74
20200301,Tamaulipas,Hombre,15 A 24 AÑOS,Formal,68549
20210301,Tamaulipas,Hombre,15 A 24 AÑOS,Formal,68522
20210601,Tamaulipas,Hombre,15 A 24 AÑOS,Formal,65829
20200301,Tamaulipas,Hombre,15 A 24 AÑOS,Informal,70292
20210301,Tamaulipas,Hombre,15 A 24 AÑOS,Informal,71925
20210601,Tamaulipas,Hombre,15 A 24 AÑOS,Informal,84684
20200301,Tamaulipas,Hombre,25 A 44 AÑOS,Formal,267305
20210301,Tamaulipas,Hombre,25 A 44 AÑOS,Formal,270168
20210601,Tamaulipas,Hombre,25 A 44 AÑOS,Formal,265124
20200301,Tamaulipas,Hombre,25 A 44 AÑOS,Informal,153603
20210301,Tamaulipas,Hombre,25 A 44 AÑOS,Informal,157562
20210601,Tamaulipas,Hombre,25 A 44 AÑOS,Informal,161479
20200301,Tamaulipas,Hombre,45 A 64 AÑOS,Formal,169174
20210301,Tamaulipas,Hombre,45 A 64 AÑOS,Formal,165438
20210601,Tamaulipas,Hombre,45 A 64 AÑOS,Formal,175301
20200301,Tamaulipas,Hombre,45 A 64 AÑOS,Informal,134076
20210301,Tamaulipas,Hombre,45 A 64 AÑOS,Informal,129202
20210601,Tamaulipas,Hombre,45 A 64 AÑOS,Informal,126192
20200301,Tamaulipas,Hombre,65 AÑOS Y MAS,Formal,18463
20210301,Tamaulipas,Hombre,65 AÑOS Y MAS,Formal,17156
20210601,Tamaulipas,Hombre,65 AÑOS Y MAS,Formal,16318
20200301,Tamaulipas,Hombre,65 AÑOS Y MAS,Informal,44864
20210301,Tamaulipas,Hombre,65 AÑOS Y MAS,Informal,42233
20210601,Tamaulipas,Hombre,65 AÑOS Y MAS,Informal,48274
20200301,Tamaulipas,Hombre,NO ESPECIFICADO,Formal,438
20210601,Tamaulipas,Hombre,NO ESPECIFICADO,Formal,121
20200301,Tamaulipas,Hombre,NO ESPECIFICADO,Informal,390
20210301,Tamaulipas,Hombre,NO ESPECIFICADO,Informal,424
20200301,Tamaulipas,Mujer,15 A 24 AÑOS,Formal,48358
20210301,Tamaulipas,Mujer,15 A 24 AÑOS,Formal,39674
20210601,Tamaulipas,Mujer,15 A 24 AÑOS,Formal,43963
20200301,Tamaulipas,Mujer,15 A 24 AÑOS,Informal,53482
20210301,Tamaulipas,Mujer,15 A 24 AÑOS,Informal,44489
20210601,Tamaulipas,Mujer,15 A 24 AÑOS,Informal,50162
20200301,Tamaulipas,Mujer,25 A 44 AÑOS,Formal,187882
20210301,Tamaulipas,Mujer,25 A 44 AÑOS,Formal,192042
20210601,Tamaulipas,Mujer,25 A 44 AÑOS,Formal,196279
20200301,Tamaulipas,Mujer,25 A 44 AÑOS,Informal,115469
20210301,Tamaulipas,Mujer,25 A 44 AÑOS,Informal,111480
20210601,Tamaulipas,Mujer,25 A 44 AÑOS,Informal,120581
20200301,Tamaulipas,Mujer,45 A 64 AÑOS,Formal,92167
20210301,Tamaulipas,Mujer,45 A 64 AÑOS,Formal,98502
20210601,Tamaulipas,Mujer,45 A 64 AÑOS,Formal,105187
20200301,Tamaulipas,Mujer,45 A 64 AÑOS,Informal,106216
20210301,Tamaulipas,Mujer,45 A 64 AÑOS,Informal,91507
20210601,Tamaulipas,Mujer,45 A 64 AÑOS,Informal,109030
20200301,Tamaulipas,Mujer,65 AÑOS Y MAS,Formal,5919
20210301,Tamaulipas,Mujer,65 AÑOS Y MAS,Formal,7422
20210601,Tamaulipas,Mujer,65 AÑOS Y MAS,Formal,7508
20200301,Tamaulipas,Mujer,65 AÑOS Y MAS,Informal,18076
20210301,Tamaulipas,Mujer,65 AÑOS Y MAS,Informal,17694
20210601,Tamaulipas,Mujer,65 AÑOS Y MAS,Informal,20702
20200301,Tamaulipas,Mujer,NO ESPECIFICADO,Formal,357
20210301,Tamaulipas,Mujer,NO ESPECIFICADO,Formal,94
20200301,Tlaxcala,Hombre,15 A 24 AÑOS,Formal,10027
20210301,Tlaxcala,Hombre,15 A 24 AÑOS,Formal,12434
20210601,Tlaxcala,Hombre,15 A 24 AÑOS,Formal,12620
20200301,Tlaxcala,Hombre,15 A 24 AÑOS,Informal,53660
20210301,Tlaxcala,Hombre,15 A 24 AÑOS,Informal,48886
20210601,Tlaxcala,Hombre,15 A 24 AÑOS,Informal,55492
20200301,Tlaxcala,Hombre,25 A 44 AÑOS,Formal,50303
20210301,Tlaxcala,Hombre,25 A 44 AÑOS,Formal,54793
20210601,Tlaxcala,Hombre,25 A 44 AÑOS,Formal,51262
20200301,Tlaxcala,Hombre,25 A 44 AÑOS,Informal,103409
20210301,Tlaxcala,Hombre,25 A 44 AÑOS,Informal,95725
20210601,Tlaxcala,Hombre,25 A 44 AÑOS,Informal,102098
20200301,Tlaxcala,Hombre,45 A 64 AÑOS,Formal,31197
20210301,Tlaxcala,Hombre,45 A 64 AÑOS,Formal,32601
20210601,Tlaxcala,Hombre,45 A 64 AÑOS,Formal,31426
20200301,Tlaxcala,Hombre,45 A 64 AÑOS,Informal,70533
20210301,Tlaxcala,Hombre,45 A 64 AÑOS,Informal,64833
20210601,Tlaxcala,Hombre,45 A 64 AÑOS,Informal,70663
20200301,Tlaxcala,Hombre,65 AÑOS Y MAS,Formal,3041
20210301,Tlaxcala,Hombre,65 AÑOS Y MAS,Formal,2414
20210601,Tlaxcala,Hombre,65 AÑOS Y MAS,Formal,1500
20200301,Tlaxcala,Hombre,65 AÑOS Y MAS,Informal,22006
20210301,Tlaxcala,Hombre,65 AÑOS Y MAS,Informal,16797
20210601,Tlaxcala,Hombre,65 AÑOS Y MAS,Informal,18389
20200301,Tlaxcala,Hombre,NO ESPECIFICADO,Informal,83
20210601,Tlaxcala,Hombre,NO ESPECIFICADO,Informal,176
20200301,Tlaxcala,Mujer,15 A 24 AÑOS,Formal,5956
20210301,Tlaxcala,Mujer,15 A 24 AÑOS,Formal,4878
20210601,Tlaxcala,Mujer,15 A 24 AÑOS,Formal,7483
20200301,Tlaxcala,Mujer,15 A 24 AÑOS,Informal,30819
20210301,Tlaxcala,Mujer,15 A 24 AÑOS,Informal,24850
20210601,Tlaxcala,Mujer,15 A 24 AÑOS,Informal,31807
20200301,Tlaxcala,Mujer,25 A 44 AÑOS,Formal,37973
20210301,Tlaxcala,Mujer,25 A 44 AÑOS,Formal,38846
20210601,Tlaxcala,Mujer,25 A 44 AÑOS,Formal,39869
20200301,Tlaxcala,Mujer,25 A 44 AÑOS,Informal,80707
20210301,Tlaxcala,Mujer,25 A 44 AÑOS,Informal,73176
20210601,Tlaxcala,Mujer,25 A 44 AÑOS,Informal,81296
20200301,Tlaxcala,Mujer,45 A 64 AÑOS,Formal,20572
20210301,Tlaxcala,Mujer,45 A 64 AÑOS,Formal,22501
20210601,Tlaxcala,Mujer,45 A 64 AÑOS,Formal,19835
20200301,Tlaxcala,Mujer,45 A 64 AÑOS,Informal,54333
20210301,Tlaxcala,Mujer,45 A 64 AÑOS,Informal,49953
20210601,Tlaxcala,Mujer,45 A 64 AÑOS,Informal,55133
20200301,Tlaxcala,Mujer,65 AÑOS Y MAS,Formal,1367
20210301,Tlaxcala,Mujer,65 AÑOS Y MAS,Formal,1395
20210601,Tlaxcala,Mujer,65 AÑOS Y MAS,Formal,621
20200301,Tlaxcala,Mujer,65 AÑOS Y MAS,Informal,9561
20210301,Tlaxcala,Mujer,65 AÑOS Y MAS,Informal,7311
20210601,Tlaxcala,Mujer,65 AÑOS Y MAS,Informal,7979
20210601,Tlaxcala,Mujer,NO ESPECIFICADO,Informal,176
20200301,Veracruz,Hombre,15 A 24 AÑOS,Formal,57644
20210301,Veracruz,Hombre,15 A 24 AÑOS,Formal,39318
20210601,Veracruz,Hombre,15 A 24 AÑOS,Formal,35260
20200301,Veracruz,Hombre,15 A 24 AÑOS,Informal,265470
20210301,Veracruz,Hombre,15 A 24 AÑOS,Informal,210107
20210601,Veracruz,Hombre,15 A 24 AÑOS,Informal,240014
20200301,Veracruz,Hombre,25 A 44 AÑOS,Formal,345544
20210301,Veracruz,Hombre,25 A 44 AÑOS,Formal,304142
20210601,Veracruz,Hombre,25 A 44 AÑOS,Formal,287073
20200301,Veracruz,Hombre,25 A 44 AÑOS,Informal,546579
20210301,Veracruz,Hombre,25 A 44 AÑOS,Informal,627578
20210601,Veracruz,Hombre,25 A 44 AÑOS,Informal,599759
20200301,Veracruz,Hombre,45 A 64 AÑOS,Formal,232547
20210301,Veracruz,Hombre,45 A 64 AÑOS,Formal,214794
20210601,Veracruz,Hombre,45 A 64 AÑOS,Formal,246705
20200301,Veracruz,Hombre,45 A 64 AÑOS,Informal,454079
20210301,Veracruz,Hombre,45 A 64 AÑOS,Informal,474258
20210601,Veracruz,Hombre,45 A 64 AÑOS,Informal,467416
20200301,Veracruz,Hombre,65 AÑOS Y MAS,Formal,33436
20210301,Veracruz,Hombre,65 AÑOS Y MAS,Formal,40427
20210601,Veracruz,Hombre,65 AÑOS Y MAS,Formal,35166
20200301,Veracruz,Hombre,65 AÑOS Y MAS,Informal,144769
20210301,Veracruz,Hombre,65 AÑOS Y MAS,Informal,128100
20210601,Veracruz,Hombre,65 AÑOS Y MAS,Informal,131223
20200301,Veracruz,Hombre,NO ESPECIFICADO,Formal,1294
20210301,Veracruz,Hombre,NO ESPECIFICADO,Formal,157
20210601,Veracruz,Hombre,NO ESPECIFICADO,Formal,1340
20200301,Veracruz,Hombre,NO ESPECIFICADO,Informal,3432
20210301,Veracruz,Hombre,NO ESPECIFICADO,Informal,1577
20210601,Veracruz,Hombre,NO ESPECIFICADO,Informal,269
20200301,Veracruz,Mujer,15 A 24 AÑOS,Formal,33761
20210301,Veracruz,Mujer,15 A 24 AÑOS,Formal,25185
20210601,Veracruz,Mujer,15 A 24 AÑOS,Formal,21910
20200301,Veracruz,Mujer,15 A 24 AÑOS,Informal,122879
20210301,Veracruz,Mujer,15 A 24 AÑOS,Informal,125135
20210601,Veracruz,Mujer,15 A 24 AÑOS,Informal,107615
20200301,Veracruz,Mujer,25 A 44 AÑOS,Formal,224734
20210301,Veracruz,Mujer,25 A 44 AÑOS,Formal,158595
20210601,Veracruz,Mujer,25 A 44 AÑOS,Formal,191361
20200301,Veracruz,Mujer,25 A 44 AÑOS,Informal,370588
20210301,Veracruz,Mujer,25 A 44 AÑOS,Informal,341558
20210601,Veracruz,Mujer,25 A 44 AÑOS,Informal,378304
20200301,Veracruz,Mujer,45 A 64 AÑOS,Formal,126160
20210301,Veracruz,Mujer,45 A 64 AÑOS,Formal,159885
20210601,Veracruz,Mujer,45 A 64 AÑOS,Formal,162483
20200301,Veracruz,Mujer,45 A 64 AÑOS,Informal,296132
20210301,Veracruz,Mujer,45 A 64 AÑOS,Informal,271398
20210601,Veracruz,Mujer,45 A 64 AÑOS,Informal,293857
20200301,Veracruz,Mujer,65 AÑOS Y MAS,Formal,12874
20210301,Veracruz,Mujer,65 AÑOS Y MAS,Formal,17130
20210601,Veracruz,Mujer,65 AÑOS Y MAS,Formal,6469
20200301,Veracruz,Mujer,65 AÑOS Y MAS,Informal,51443
20210301,Veracruz,Mujer,65 AÑOS Y MAS,Informal,30499
20210601,Veracruz,Mujer,65 AÑOS Y MAS,Informal,48543
20200301,Veracruz,Mujer,NO ESPECIFICADO,Formal,157
20210301,Veracruz,Mujer,NO ESPECIFICADO,Formal,40
20210601,Veracruz,Mujer,NO ESPECIFICADO,Formal,195
20200301,Veracruz,Mujer,NO ESPECIFICADO,Informal,93
20210301,Veracruz,Mujer,NO ESPECIFICADO,Informal,1223
20210601,Veracruz,Mujer,NO ESPECIFICADO,Informal,1156
20200301,Yucatán,Hombre,15 A 24 AÑOS,Formal,34105
20210301,Yucatán,Hombre,15 A 24 AÑOS,Formal,35212
20210601,Yucatán,Hombre,15 A 24 AÑOS,Formal,22091
20200301,Yucatán,Hombre,15 A 24 AÑOS,Informal,92900
20210301,Yucatán,Hombre,15 A 24 AÑOS,Informal,65657
20210601,Yucatán,Hombre,15 A 24 AÑOS,Informal,73332
20200301,Yucatán,Hombre,25 A 44 AÑOS,Formal,157739
20210301,Yucatán,Hombre,25 A 44 AÑOS,Formal,165512
20210601,Yucatán,Hombre,25 A 44 AÑOS,Formal,145970
20200301,Yucatán,Hombre,25 A 44 AÑOS,Informal,151340
20210301,Yucatán,Hombre,25 A 44 AÑOS,Informal,166245
20210601,Yucatán,Hombre,25 A 44 AÑOS,Informal,168783
20200301,Yucatán,Hombre,45 A 64 AÑOS,Formal,85045
20210301,Yucatán,Hombre,45 A 64 AÑOS,Formal,94241
20210601,Yucatán,Hombre,45 A 64 AÑOS,Formal,99468
20200301,Yucatán,Hombre,45 A 64 AÑOS,Informal,106819
20210301,Yucatán,Hombre,45 A 64 AÑOS,Informal,123759
20210601,Yucatán,Hombre,45 A 64 AÑOS,Informal,123834
20200301,Yucatán,Hombre,65 AÑOS Y MAS,Formal,10751
20210301,Yucatán,Hombre,65 AÑOS Y MAS,Formal,9411
20210601,Yucatán,Hombre,65 AÑOS Y MAS,Formal,10709
20200301,Yucatán,Hombre,65 AÑOS Y MAS,Informal,35214
20210301,Yucatán,Hombre,65 AÑOS Y MAS,Informal,31346
20210601,Yucatán,Hombre,65 AÑOS Y MAS,Informal,35381
20210601,Yucatán,Hombre,NO ESPECIFICADO,Formal,243
20200301,Yucatán,Mujer,15 A 24 AÑOS,Formal,19254
20210301,Yucatán,Mujer,15 A 24 AÑOS,Formal,15120
20210601,Yucatán,Mujer,15 A 24 AÑOS,Formal,12687
20200301,Yucatán,Mujer,15 A 24 AÑOS,Informal,47745
20210301,Yucatán,Mujer,15 A 24 AÑOS,Informal,45089
20210601,Yucatán,Mujer,15 A 24 AÑOS,Informal,61707
20200301,Yucatán,Mujer,25 A 44 AÑOS,Formal,93542
20210301,Yucatán,Mujer,25 A 44 AÑOS,Formal,111835
20210601,Yucatán,Mujer,25 A 44 AÑOS,Formal,106123
20200301,Yucatán,Mujer,25 A 44 AÑOS,Informal,137115
20210301,Yucatán,Mujer,25 A 44 AÑOS,Informal,136883
20210601,Yucatán,Mujer,25 A 44 AÑOS,Informal,141995
20200301,Yucatán,Mujer,45 A 64 AÑOS,Formal,43354
20210301,Yucatán,Mujer,45 A 64 AÑOS,Formal,42495
20210601,Yucatán,Mujer,45 A 64 AÑOS,Formal,47876
20200301,Yucatán,Mujer,45 A 64 AÑOS,Informal,89169
20210301,Yucatán,Mujer,45 A 64 AÑOS,Informal,89118
20210601,Yucatán,Mujer,45 A 64 AÑOS,Informal,92816
20200301,Yucatán,Mujer,65 AÑOS Y MAS,Formal,3088
20210301,Yucatán,Mujer,65 AÑOS Y MAS,Formal,1628
20210601,Yucatán,Mujer,65 AÑOS Y MAS,Formal,1761
20200301,Yucatán,Mujer,65 AÑOS Y MAS,Informal,17242
20210301,Yucatán,Mujer,65 AÑOS Y MAS,Informal,14913
20210601,Yucatán,Mujer,65 AÑOS Y MAS,Informal,14320
20200301,Yucatán,Mujer,NO ESPECIFICADO,Formal,477
20200301,Zacatecas,Hombre,15 A 24 AÑOS,Formal,18061
20210301,Zacatecas,Hombre,15 A 24 AÑOS,Formal,16371
20210601,Zacatecas,Hombre,15 A 24 AÑOS,Formal,15136
20200301,Zacatecas,Hombre,15 A 24 AÑOS,Informal,58475
20210301,Zacatecas,Hombre,15 A 24 AÑOS,Informal,62487
20210601,Zacatecas,Hombre,15 A 24 AÑOS,Informal,61144
20200301,Zacatecas,Hombre,25 A 44 AÑOS,Formal,74281
20210301,Zacatecas,Hombre,25 A 44 AÑOS,Formal,78827
20210601,Zacatecas,Hombre,25 A 44 AÑOS,Formal,73137
20200301,Zacatecas,Hombre,25 A 44 AÑOS,Informal,95118
20210301,Zacatecas,Hombre,25 A 44 AÑOS,Informal,94234
20210601,Zacatecas,Hombre,25 A 44 AÑOS,Informal,98718
20200301,Zacatecas,Hombre,45 A 64 AÑOS,Formal,55295
20210301,Zacatecas,Hombre,45 A 64 AÑOS,Formal,48775
20210601,Zacatecas,Hombre,45 A 64 AÑOS,Formal,48426
20200301,Zacatecas,Hombre,45 A 64 AÑOS,Informal,68604
20210301,Zacatecas,Hombre,45 A 64 AÑOS,Informal,77272
20210601,Zacatecas,Hombre,45 A 64 AÑOS,Informal,79123
20200301,Zacatecas,Hombre,65 AÑOS Y MAS,Formal,9796
20210301,Zacatecas,Hombre,65 AÑOS Y MAS,Formal,8976
20210601,Zacatecas,Hombre,65 AÑOS Y MAS,Formal,7187
20200301,Zacatecas,Hombre,65 AÑOS Y MAS,Informal,21854
20210301,Zacatecas,Hombre,65 AÑOS Y MAS,Informal,23716
20210601,Zacatecas,Hombre,65 AÑOS Y MAS,Informal,24242
20200301,Zacatecas,Hombre,NO ESPECIFICADO,Informal,55
20210301,Zacatecas,Hombre,NO ESPECIFICADO,Informal,240
20200301,Zacatecas,Mujer,15 A 24 AÑOS,Formal,9786
20210301,Zacatecas,Mujer,15 A 24 AÑOS,Formal,11203
20210601,Zacatecas,Mujer,15 A 24 AÑOS,Formal,10635
20200301,Zacatecas,Mujer,15 A 24 AÑOS,Informal,28659
20210301,Zacatecas,Mujer,15 A 24 AÑOS,Informal,34380
20210601,Zacatecas,Mujer,15 A 24 AÑOS,Informal,36360
20200301,Zacatecas,Mujer,25 A 44 AÑOS,Formal,58586
20210301,Zacatecas,Mujer,25 A 44 AÑOS,Formal,58966
20210601,Zacatecas,Mujer,25 A 44 AÑOS,Formal,58671
20200301,Zacatecas,Mujer,25 A 44 AÑOS,Informal,59604
20210301,Zacatecas,Mujer,25 A 44 AÑOS,Informal,56161
20210601,Zacatecas,Mujer,25 A 44 AÑOS,Informal,62967
20200301,Zacatecas,Mujer,45 A 64 AÑOS,Formal,32034
20210301,Zacatecas,Mujer,45 A 64 AÑOS,Formal,32189
20210601,Zacatecas,Mujer,45 A 64 AÑOS,Formal,35302
20200301,Zacatecas,Mujer,45 A 64 AÑOS,Informal,44272
20210301,Zacatecas,Mujer,45 A 64 AÑOS,Informal,42076
20210601,Zacatecas,Mujer,45 A 64 AÑOS,Informal,37970
20200301,Zacatecas,Mujer,65 AÑOS Y MAS,Formal,2409
20210301,Zacatecas,Mujer,65 AÑOS Y MAS,Formal,2625
20210601,Zacatecas,Mujer,65 AÑOS Y MAS,Formal,2261
20200301,Zacatecas,Mujer,65 AÑOS Y MAS,Informal,11027
20210301,Zacatecas,Mujer,65 AÑOS Y MAS,Informal,6869
20210601,Zacatecas,Mujer,65 AÑOS Y MAS,Informal,5265
20210301,Zacatecas,Mujer,NO ESPECIFICADO,Formal,97
20210601,Zacatecas,Mujer,NO ESPECIFICADO,Formal,47
20200301,Nacional,Hombre,15 A 24 AÑOS,Formal,1777736
20210301,Nacional,Hombre,15 A 24 AÑOS,Formal,1602036
20210601,Nacional,Hombre,15 A 24 AÑOS,Formal,1648907
20200301,Nacional,Hombre,15 A 24 AÑOS,Informal,3776366
20210301,Nacional,Hombre,15 A 24 AÑOS,Informal,3651142
20210601,Nacional,Hombre,15 A 24 AÑOS,Informal,3942031
20200301,Nacional,Hombre,25 A 44 AÑOS,Formal,7632324
20210301,Nacional,Hombre,25 A 44 AÑOS,Formal,7521541
20210601,Nacional,Hombre,25 A 44 AÑOS,Formal,7563769
20200301,Nacional,Hombre,25 A 44 AÑOS,Informal,7477396
20210301,Nacional,Hombre,25 A 44 AÑOS,Informal,7474940
20210601,Nacional,Hombre,25 A 44 AÑOS,Informal,7535437
20200301,Nacional,Hombre,45 A 64 AÑOS,Formal,4922707
20210301,Nacional,Hombre,45 A 64 AÑOS,Formal,4916524
20210601,Nacional,Hombre,45 A 64 AÑOS,Formal,4944212
20200301,Nacional,Hombre,45 A 64 AÑOS,Informal,5607523
20210301,Nacional,Hombre,45 A 64 AÑOS,Informal,5651296
20210601,Nacional,Hombre,45 A 64 AÑOS,Informal,5930016
20200301,Nacional,Hombre,65 AÑOS Y MAS,Formal,541856
20210301,Nacional,Hombre,65 AÑOS Y MAS,Formal,516874
20210601,Nacional,Hombre,65 AÑOS Y MAS,Formal,527595
20200301,Nacional,Hombre,65 AÑOS Y MAS,Informal,1515149
20210301,Nacional,Hombre,65 AÑOS Y MAS,Informal,1315959
20210601,Nacional,Hombre,65 AÑOS Y MAS,Informal,1460422
20200301,Nacional,Hombre,NO ESPECIFICADO,Formal,11077
20210301,Nacional,Hombre,NO ESPECIFICADO,Formal,8892
20210601,Nacional,Hombre,NO ESPECIFICADO,Formal,15701
20200301,Nacional,Hombre,NO ESPECIFICADO,Informal,13449
20210301,Nacional,Hombre,NO ESPECIFICADO,Informal,11957
20210601,Nacional,Hombre,NO ESPECIFICADO,Informal,9300
20200301,Nacional,Mujer,15 A 24 AÑOS,Formal,1124414
20210301,Nacional,Mujer,15 A 24 AÑOS,Formal,978329
20210601,Nacional,Mujer,15 A 24 AÑOS,Formal,1031915
20200301,Nacional,Mujer,15 A 24 AÑOS,Informal,2112535
20210301,Nacional,Mujer,15 A 24 AÑOS,Informal,1876089
20210601,Nacional,Mujer,15 A 24 AÑOS,Informal,2118574
20200301,Nacional,Mujer,25 A 44 AÑOS,Formal,5274189
20210301,Nacional,Mujer,25 A 44 AÑOS,Formal,5166560
20210601,Nacional,Mujer,25 A 44 AÑOS,Formal,5242033
20200301,Nacional,Mujer,25 A 44 AÑOS,Informal,5383385
20210301,Nacional,Mujer,25 A 44 AÑOS,Informal,5017929
20210601,Nacional,Mujer,25 A 44 AÑOS,Informal,5249278
20200301,Nacional,Mujer,45 A 64 AÑOS,Formal,2828279
20210301,Nacional,Mujer,45 A 64 AÑOS,Formal,2922151
20210601,Nacional,Mujer,45 A 64 AÑOS,Formal,3060736
20200301,Nacional,Mujer,45 A 64 AÑOS,Informal,4061404
20210301,Nacional,Mujer,45 A 64 AÑOS,Informal,3593418
20210601,Nacional,Mujer,45 A 64 AÑOS,Informal,4067561
20200301,Nacional,Mujer,65 AÑOS Y MAS,Formal,187148
20210301,Nacional,Mujer,65 AÑOS Y MAS,Formal,163392
20210601,Nacional,Mujer,65 AÑOS Y MAS,Formal,176899
20200301,Nacional,Mujer,65 AÑOS Y MAS,Informal,798916
20210301,Nacional,Mujer,65 AÑOS Y MAS,Informal,571340
20210601,Nacional,Mujer,65 AÑOS Y MAS,Informal,704897
20200301,Nacional,Mujer,NO ESPECIFICADO,Formal,7237
20210301,Nacional,Mujer,NO ESPECIFICADO,Formal,6617
20210601,Nacional,Mujer,NO ESPECIFICADO,Formal,6375
20200301,Nacional,Mujer,NO ESPECIFICADO,Informal,5360
20210301,Nacional,Mujer,NO ESPECIFICADO,Informal,6284
20210601,Nacional,Mujer,NO ESPECIFICADO,Informal,7090
20200301,Aguascalientes,Hombre,15 A 24 AÑOS,Formal,32180
20200901,Aguascalientes,Hombre,15 A 24 AÑOS,Formal,31558
20210301,Aguascalientes,Hombre,15 A 24 AÑOS,Formal,33347
20210601,Aguascalientes,Hombre,15 A 24 AÑOS,Formal,32271
20210901,Aguascalientes,Hombre,15 A 24 AÑOS,Formal,32613
20200301,Aguascalientes,Hombre,15 A 24 AÑOS,Informal,39956
