Periodo,Entidad_Federativa,Sexo,Grupo_edad,Actividad_economica,Numero_personas
20210601,Sinaloa,Mujer,15 A 24 AÑOS,Gobierno y Organismos Internacionales,2758
20210601,Sinaloa,Mujer,15 A 24 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",788
20210601,Sinaloa,Mujer,65 AÑOS Y MAS,"Servicios Profesionales, Financieros y Corporativos",584
20210601,Tabasco,Hombre,45 A 64 AÑOS,Gobierno y Organismos Internacionales,14411
20210601,Tabasco,Hombre,65 AÑOS Y MAS,Comercio,3293
20210601,Tamaulipas,Hombre,25 A 44 AÑOS,Gobierno y Organismos Internacionales,17476
20210601,Tamaulipas,Mujer,65 AÑOS Y MAS,Industria Manufacturera,1641
20210601,Tlaxcala,Hombre,15 A 24 AÑOS,"Servicios Profesionales, Financieros y Corporativos",2784
20210601,Tlaxcala,Hombre,45 A 64 AÑOS,Industria Manufacturera,18582
20210601,Veracruz,Hombre,15 A 24 AÑOS,Gobierno y Organismos Internacionales,6352
20210601,Veracruz,Hombre,45 A 64 AÑOS,No Especificado,1142
20210601,Veracruz,Hombre,45 A 64 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",97816
20210601,Veracruz,Hombre,65 AÑOS Y MAS,"Servicios Profesionales, Financieros y Corporativos",4728
20210601,Yucatán,Hombre,15 A 24 AÑOS,Comercio,17292
20210601,Yucatán,Hombre,15 A 24 AÑOS,Construcción,18298
20210601,Yucatán,Hombre,25 A 44 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",20884
20210601,Yucatán,Hombre,45 A 64 AÑOS,Construcción,31849
20210601,Yucatán,Hombre,45 A 64 AÑOS,Gobierno y Organismos Internacionales,14400
20210601,Yucatán,Hombre,65 AÑOS Y MAS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",21415
20210601,Zacatecas,Hombre,15 A 24 AÑOS,Comercio,13794
20210601,Zacatecas,Hombre,45 A 64 AÑOS,"Servicios Profesionales, Financieros y Corporativos",3250
20210601,Zacatecas,Hombre,65 AÑOS Y MAS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",18349
20210601,Zacatecas,Mujer,65 AÑOS Y MAS,Gobierno y Organismos Internacionales,378
20210901,Nuevo León,Mujer,45 A 64 AÑOS,Restaurantes y Servicios de Alojamiento,33056
20210901,Nuevo León,Mujer,NO ESPECIFICADO,Servicios Sociales,585
20210901,Oaxaca,Hombre,15 A 24 AÑOS,Construcción,31348
20210901,Oaxaca,Hombre,45 A 64 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",18639
20210901,Oaxaca,Hombre,65 AÑOS Y MAS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",63748
20210901,Puebla,Hombre,25 A 44 AÑOS,Construcción,113943
20210901,Queretaro,Hombre,15 A 24 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",8481
20210901,Queretaro,Hombre,25 A 44 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",18757
20210901,Queretaro,Mujer,NO ESPECIFICADO,Servicios Diversos,229
20210901,Quintana Roo,Hombre,65 AÑOS Y MAS,Industria Extractiva y de la Electricidad,185
20210901,Quintana Roo,Mujer,15 A 24 AÑOS,Servicios Diversos,6285
20210901,Sinaloa,Hombre,15 A 24 AÑOS,No Especificado,1082
20210901,Sinaloa,Mujer,45 A 64 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",2060
20210901,Sonora,Hombre,25 A 44 AÑOS,Restaurantes y Servicios de Alojamiento,17010
20210901,Sonora,Hombre,65 AÑOS Y MAS,Servicios Sociales,3027
20210901,Sonora,Mujer,65 AÑOS Y MAS,Gobierno y Organismos Internacionales,500
20210901,Sonora,Mujer,65 AÑOS Y MAS,Restaurantes y Servicios de Alojamiento,1494
20210901,Tabasco,Hombre,15 A 24 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",23883
20210901,Tabasco,Hombre,65 AÑOS Y MAS,Servicios Sociales,1782
20210901,Tamaulipas,Hombre,25 A 44 AÑOS,Construcción,49852
20210901,Tamaulipas,Hombre,25 A 44 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",46799
20210901,Tamaulipas,Hombre,45 A 64 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",35111
20210901,Tamaulipas,Mujer,65 AÑOS Y MAS,"Transportes, Comunicaciones, Correo y Almacenamiento",1107
20210901,Tlaxcala,Hombre,15 A 24 AÑOS,Industria Extractiva y de la Electricidad,216
20210901,Veracruz,Hombre,15 A 24 AÑOS,Construcción,58589
20210901,Veracruz,Hombre,45 A 64 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",62593
20210901,Yucatán,Mujer,15 A 24 AÑOS,Servicios Diversos,11226
20210901,Zacatecas,Mujer,15 A 24 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",40
20210901,Zacatecas,Mujer,65 AÑOS Y MAS,Servicios Diversos,838
20210601,Tlaxcala,Mujer,15 A 24 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",1448
20210601,Tlaxcala,Mujer,15 A 24 AÑOS,Restaurantes y Servicios de Alojamiento,4056
20210601,Tlaxcala,Mujer,45 A 64 AÑOS,Restaurantes y Servicios de Alojamiento,6537
20210601,Veracruz,Hombre,25 A 44 AÑOS,Restaurantes y Servicios de Alojamiento,19001
20210601,Veracruz,Hombre,45 A 64 AÑOS,Industria Extractiva y de la Electricidad,5735
20210601,Veracruz,Mujer,15 A 24 AÑOS,Servicios Diversos,23490
20210601,Veracruz,Mujer,15 A 24 AÑOS,"Servicios Profesionales, Financieros y Corporativos",4450
20210601,Veracruz,Mujer,25 A 44 AÑOS,Servicios Sociales,81851
20210601,Veracruz,Mujer,45 A 64 AÑOS,Servicios Diversos,64259
20210601,Veracruz,Mujer,65 AÑOS Y MAS,Restaurantes y Servicios de Alojamiento,13181
20210601,Yucatán,Mujer,15 A 24 AÑOS,Construcción,939
20210601,Yucatán,Mujer,25 A 44 AÑOS,Industria Manufacturera,44247
20210601,Zacatecas,Mujer,15 A 24 AÑOS,Construcción,485
20210601,Zacatecas,Mujer,15 A 24 AÑOS,Industria Extractiva y de la Electricidad,283
20210601,Zacatecas,Mujer,25 A 44 AÑOS,Industria Manufacturera,20347
20210901,Aguascalientes,Hombre,15 A 24 AÑOS,Industria Extractiva y de la Electricidad,527
20210901,Aguascalientes,Hombre,65 AÑOS Y MAS,Servicios Sociales,1330
20210901,Aguascalientes,Mujer,15 A 24 AÑOS,Servicios Diversos,3797
20210901,Baja California,Hombre,45 A 64 AÑOS,"Servicios Profesionales, Financieros y Corporativos",32532
20210901,Baja California,Mujer,15 A 24 AÑOS,Gobierno y Organismos Internacionales,1789
20210901,Baja California Sur,Hombre,45 A 64 AÑOS,Construcción,10995
20210901,Baja California Sur,Hombre,45 A 64 AÑOS,Industria Extractiva y de la Electricidad,1898
20210901,Baja California Sur,Mujer,25 A 44 AÑOS,Servicios Sociales,13736
20210901,Campeche,Hombre,65 AÑOS Y MAS,Gobierno y Organismos Internacionales,435
20210901,Campeche,Hombre,65 AÑOS Y MAS,No Especificado,321
20210901,Campeche,Mujer,45 A 64 AÑOS,Industria Manufacturera,3853
20210901,Chiapas,Hombre,25 A 44 AÑOS,Gobierno y Organismos Internacionales,28095
20210901,Chiapas,Mujer,65 AÑOS Y MAS,Industria Manufacturera,3319
20210901,Chihuahua,Hombre,15 A 24 AÑOS,No Especificado,7343
20210901,Chihuahua,Hombre,25 A 44 AÑOS,Industria Extractiva y de la Electricidad,7131
20210901,Chihuahua,Mujer,15 A 24 AÑOS,Gobierno y Organismos Internacionales,2379
20210901,Ciudad de México,Hombre,15 A 24 AÑOS,Construcción,21749
20210901,Ciudad de México,Hombre,25 A 44 AÑOS,Industria Manufacturera,122569
20210901,Coahuila,Hombre,15 A 24 AÑOS,Servicios Diversos,15510
20210901,Coahuila,Hombre,15 A 24 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",5011
20210901,Chiapas,Hombre,15 A 24 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",7997
20210901,Chiapas,Hombre,45 A 64 AÑOS,Servicios Sociales,28903
20210901,Chiapas,Hombre,65 AÑOS Y MAS,Servicios Diversos,2418
20210901,Chiapas,Hombre,65 AÑOS Y MAS,"Servicios Profesionales, Financieros y Corporativos",823
20210901,Chiapas,Mujer,15 A 24 AÑOS,Restaurantes y Servicios de Alojamiento,19854
20210901,Chihuahua,Hombre,25 A 44 AÑOS,Servicios Sociales,23046
20210901,Chihuahua,Hombre,25 A 44 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",31406
20210901,Coahuila,Hombre,65 AÑOS Y MAS,Industria Manufacturera,3350
20210901,Colima,Hombre,65 AÑOS Y MAS,Servicios Sociales,724
20210901,Colima,Mujer,25 A 44 AÑOS,Industria Manufacturera,6049
20210901,Durango,Hombre,15 A 24 AÑOS,Servicios Diversos,7325
20210901,Durango,Hombre,15 A 24 AÑOS,"Servicios Profesionales, Financieros y Corporativos",3660
20210901,Durango,Hombre,25 A 44 AÑOS,Servicios Sociales,13750
20210901,Durango,Hombre,45 A 64 AÑOS,Gobierno y Organismos Internacionales,7762
20210901,Durango,Hombre,65 AÑOS Y MAS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",15308
20210901,Durango,Mujer,25 A 44 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",2718
20210901,Durango,Mujer,45 A 64 AÑOS,Gobierno y Organismos Internacionales,5976
20210901,Durango,Mujer,65 AÑOS Y MAS,Servicios Sociales,681
20210901,Estado de México_Preliminar,Hombre,15 A 24 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",49433
20210901,Estado de México_Preliminar,Hombre,15 A 24 AÑOS,Comercio,154871
20210901,Estado de México_Preliminar,Hombre,45 A 64 AÑOS,"Servicios Profesionales, Financieros y Corporativos",146930
20210901,Estado de México_Preliminar,Mujer,25 A 44 AÑOS,Servicios Diversos,158185
20210901,Guanajuato,Mujer,25 A 44 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",8396
20210901,Guanajuato,Mujer,45 A 64 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",13582
20210901,Guerrero,Hombre,45 A 64 AÑOS,Servicios Sociales,17324
20210901,Guerrero,Hombre,65 AÑOS Y MAS,Servicios Diversos,1541
20210901,Hidalgo,Hombre,25 A 44 AÑOS,Construcción,61310
20210901,Hidalgo,Hombre,65 AÑOS Y MAS,Comercio,5135
20210901,Hidalgo,Mujer,25 A 44 AÑOS,Industria Manufacturera,52334
20210901,Jalisco,Hombre,45 A 64 AÑOS,Industria Extractiva y de la Electricidad,3174
20210901,Jalisco,Mujer,45 A 64 AÑOS,Comercio,114780
20210901,Michoacán,Hombre,25 A 44 AÑOS,Servicios Sociales,37235
20210901,Michoacán,Hombre,45 A 64 AÑOS,Gobierno y Organismos Internacionales,13879
20210901,Michoacán,Mujer,45 A 64 AÑOS,Industria Extractiva y de la Electricidad,957
20210601,Hidalgo,Mujer,25 A 44 AÑOS,Servicios Sociales,28584
20210601,Jalisco,Hombre,25 A 44 AÑOS,Construcción,130367
20210601,Jalisco,Hombre,45 A 64 AÑOS,No Especificado,5760
20210601,Michoacán,Hombre,15 A 24 AÑOS,Construcción,29952
20210601,Michoacán,Hombre,45 A 64 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",29584
20210601,Michoacán,Hombre,65 AÑOS Y MAS,"Servicios Profesionales, Financieros y Corporativos",1992
20210601,Morelos,Hombre,45 A 64 AÑOS,Comercio,27523
20210601,Morelos,Hombre,45 A 64 AÑOS,"Servicios Profesionales, Financieros y Corporativos",13012
20210601,Nayarit,Hombre,15 A 24 AÑOS,Construcción,9504
20210601,Nayarit,Hombre,25 A 44 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",7497
20210601,Nayarit,Hombre,45 A 64 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",7215
20210601,Nayarit,Hombre,65 AÑOS Y MAS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",7831
20210601,Nayarit,Mujer,15 A 24 AÑOS,Industria Manufacturera,3168
20210601,Nuevo León,Hombre,25 A 44 AÑOS,No Especificado,5858
20210601,Nuevo León,Hombre,65 AÑOS Y MAS,Comercio,13098
20210601,Nuevo León,Hombre,65 AÑOS Y MAS,"Servicios Profesionales, Financieros y Corporativos",8354
20210601,Nuevo León,Hombre,NO ESPECIFICADO,Comercio,1504
20210601,Nuevo León,Mujer,25 A 44 AÑOS,Construcción,7700
20210601,Oaxaca,Hombre,25 A 44 AÑOS,Industria Extractiva y de la Electricidad,6682
20210601,Oaxaca,Hombre,25 A 44 AÑOS,Restaurantes y Servicios de Alojamiento,12861
20210601,Oaxaca,Hombre,45 A 64 AÑOS,Industria Extractiva y de la Electricidad,523
20210601,Oaxaca,Mujer,25 A 44 AÑOS,Servicios Diversos,45775
20210601,Puebla,Hombre,15 A 24 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",8344
20210601,Puebla,Hombre,45 A 64 AÑOS,Servicios Diversos,29220
20210601,Puebla,Mujer,15 A 24 AÑOS,Comercio,72712
20210601,Queretaro,Hombre,15 A 24 AÑOS,No Especificado,735
20210601,Queretaro,Hombre,25 A 44 AÑOS,Industria Extractiva y de la Electricidad,3921
20210601,Queretaro,Mujer,15 A 24 AÑOS,Gobierno y Organismos Internacionales,1737
20210601,Quintana Roo,Mujer,65 AÑOS Y MAS,Restaurantes y Servicios de Alojamiento,1102
20210601,San Luis Potosí,Hombre,45 A 64 AÑOS,Servicios Sociales,14786
20210601,San Luis Potosí,Hombre,65 AÑOS Y MAS,Servicios Diversos,6360
20210601,San Luis Potosí,Mujer,15 A 24 AÑOS,Restaurantes y Servicios de Alojamiento,12584
20210601,San Luis Potosí,Mujer,45 A 64 AÑOS,Restaurantes y Servicios de Alojamiento,21164
20210601,Sinaloa,Mujer,25 A 44 AÑOS,Gobierno y Organismos Internacionales,11829
20210601,Sinaloa,Mujer,45 A 64 AÑOS,Industria Extractiva y de la Electricidad,803
20210901,San Luis Potosí,Hombre,45 A 64 AÑOS,Construcción,29253
20210901,Sinaloa,Hombre,25 A 44 AÑOS,Construcción,48299
20210901,Sonora,Hombre,15 A 24 AÑOS,Servicios Sociales,3034
20210901,Sonora,Mujer,45 A 64 AÑOS,No Especificado,749
20210901,Tabasco,Hombre,15 A 24 AÑOS,Restaurantes y Servicios de Alojamiento,7586
20210901,Tabasco,Hombre,25 A 44 AÑOS,Servicios Diversos,20047
20210901,Tabasco,Hombre,45 A 64 AÑOS,Gobierno y Organismos Internacionales,19251
20210901,Tabasco,Hombre,45 A 64 AÑOS,Restaurantes y Servicios de Alojamiento,6000
20210901,Tabasco,Mujer,65 AÑOS Y MAS,Servicios Diversos,1509
20210901,Tamaulipas,Hombre,45 A 64 AÑOS,Comercio,41415
20210901,Tamaulipas,Hombre,45 A 64 AÑOS,"Servicios Profesionales, Financieros y Corporativos",19627
20210901,Tamaulipas,Mujer,15 A 24 AÑOS,Industria Manufacturera,23973
20210901,Tamaulipas,Mujer,15 A 24 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",4617
20210901,Tlaxcala,Hombre,15 A 24 AÑOS,Construcción,12910
20210901,Tlaxcala,Hombre,25 A 44 AÑOS,Gobierno y Organismos Internacionales,4959
20210901,Veracruz,Hombre,65 AÑOS Y MAS,Construcción,5756
20210901,Veracruz,Hombre,NO ESPECIFICADO,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",3351
20210901,Yucatán,Hombre,15 A 24 AÑOS,Servicios Sociales,3393
20210901,Zacatecas,Hombre,15 A 24 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",29174
20210901,Zacatecas,Hombre,45 A 64 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",43527
20210901,Zacatecas,Hombre,65 AÑOS Y MAS,Servicios Sociales,868
20210901,Zacatecas,Mujer,45 A 64 AÑOS,Servicios Sociales,10758
20210901,Estado de México_Preliminar,Hombre,15 A 24 AÑOS,"Servicios Profesionales, Financieros y Corporativos",47031
20210901,Estado de México_Preliminar,Hombre,45 A 64 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",124891
20210901,Estado de México_Preliminar,Hombre,65 AÑOS Y MAS,Industria Manufacturera,27232
20210901,Estado de México_Preliminar,Mujer,25 A 44 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",29697
20210901,Estado de México_Preliminar,Mujer,65 AÑOS Y MAS,Servicios Sociales,13168
20210901,Estado de México_Preliminar,Mujer,65 AÑOS Y MAS,"Transportes, Comunicaciones, Correo y Almacenamiento",137
20210901,Guanajuato,Mujer,15 A 24 AÑOS,Servicios Sociales,9873
20210901,Guanajuato,Mujer,15 A 24 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",1604
20210901,Guerrero,Hombre,25 A 44 AÑOS,Comercio,43030
20210901,Guerrero,Hombre,25 A 44 AÑOS,Servicios Sociales,25389
20210901,Guerrero,Hombre,45 A 64 AÑOS,Gobierno y Organismos Internacionales,19011
20210901,Guerrero,Hombre,65 AÑOS Y MAS,Comercio,6190
20210901,Guerrero,Mujer,25 A 44 AÑOS,Industria Manufacturera,30096
20210901,Guerrero,Mujer,45 A 64 AÑOS,Restaurantes y Servicios de Alojamiento,28829
20210901,Hidalgo,Hombre,25 A 44 AÑOS,Gobierno y Organismos Internacionales,12013
20210901,Hidalgo,Hombre,25 A 44 AÑOS,No Especificado,110
20210901,Hidalgo,Hombre,45 A 64 AÑOS,Comercio,33705
20210901,Hidalgo,Hombre,45 A 64 AÑOS,Servicios Sociales,14288
20210901,Hidalgo,Hombre,65 AÑOS Y MAS,Servicios Diversos,2855
20210901,Hidalgo,Hombre,65 AÑOS Y MAS,"Servicios Profesionales, Financieros y Corporativos",2045
20210901,Hidalgo,Mujer,15 A 24 AÑOS,Restaurantes y Servicios de Alojamiento,6781
20210901,Jalisco,Mujer,25 A 44 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",12005
20210901,Jalisco,Mujer,45 A 64 AÑOS,Servicios Diversos,70536
20210901,Jalisco,Mujer,45 A 64 AÑOS,"Servicios Profesionales, Financieros y Corporativos",36340
20210901,Michoacán,Mujer,25 A 44 AÑOS,Restaurantes y Servicios de Alojamiento,40667
20210901,Michoacán,Mujer,45 A 64 AÑOS,Industria Manufacturera,23387
20210901,Morelos,Mujer,15 A 24 AÑOS,Gobierno y Organismos Internacionales,1863
20210901,Morelos,Mujer,25 A 44 AÑOS,"Servicios Profesionales, Financieros y Corporativos",11061
20210901,Morelos,Mujer,45 A 64 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",2212
20210901,Nuevo León,Hombre,15 A 24 AÑOS,Restaurantes y Servicios de Alojamiento,32947
20210901,Nuevo León,Hombre,NO ESPECIFICADO,Industria Manufacturera,1171
20210901,Nuevo León,Mujer,45 A 64 AÑOS,Industria Extractiva y de la Electricidad,588
20210901,Oaxaca,Hombre,15 A 24 AÑOS,Gobierno y Organismos Internacionales,2389
20210901,Guerrero,Mujer,15 A 24 AÑOS,Gobierno y Organismos Internacionales,1248
20210901,Guerrero,Mujer,25 A 44 AÑOS,Servicios Diversos,36623
20210901,Guerrero,Mujer,45 A 64 AÑOS,Gobierno y Organismos Internacionales,7556
20210901,Hidalgo,Mujer,45 A 64 AÑOS,Construcción,1316
20210901,Hidalgo,Mujer,45 A 64 AÑOS,Industria Extractiva y de la Electricidad,138
20210901,Jalisco,Hombre,15 A 24 AÑOS,Servicios Sociales,7256
20210901,Jalisco,Hombre,25 A 44 AÑOS,Gobierno y Organismos Internacionales,29167
20210901,Jalisco,Mujer,65 AÑOS Y MAS,Gobierno y Organismos Internacionales,1180
20210901,Jalisco,Mujer,65 AÑOS Y MAS,Industria Manufacturera,1849
20210901,Michoacán,Mujer,25 A 44 AÑOS,No Especificado,499
20210901,Michoacán,Mujer,45 A 64 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",2865
20210901,Morelos,Hombre,45 A 64 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",14233
20210901,Morelos,Mujer,25 A 44 AÑOS,Construcción,1781
20210901,Nayarit,Mujer,45 A 64 AÑOS,Construcción,899
20210901,Nuevo León,Hombre,65 AÑOS Y MAS,Industria Manufacturera,6322
20210901,Nuevo León,Hombre,65 AÑOS Y MAS,"Transportes, Comunicaciones, Correo y Almacenamiento",6145
20210901,Nuevo León,Mujer,25 A 44 AÑOS,Gobierno y Organismos Internacionales,16083
20210901,Oaxaca,Mujer,15 A 24 AÑOS,Servicios Diversos,12756
20210901,Oaxaca,Mujer,25 A 44 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",25529
20210901,Oaxaca,Mujer,65 AÑOS Y MAS,Servicios Diversos,2067
20210901,Puebla,Hombre,25 A 44 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",135251
20210901,Puebla,Hombre,25 A 44 AÑOS,Restaurantes y Servicios de Alojamiento,29088
20210901,Puebla,Hombre,45 A 64 AÑOS,Industria Extractiva y de la Electricidad,2559
20210901,Puebla,Mujer,15 A 24 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",738
20210901,Puebla,Mujer,45 A 64 AÑOS,Servicios Diversos,64507
20210901,Puebla,Mujer,65 AÑOS Y MAS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",12838
20210901,Puebla,Mujer,65 AÑOS Y MAS,Comercio,22068
20210901,Puebla,Mujer,65 AÑOS Y MAS,"Servicios Profesionales, Financieros y Corporativos",1110
20210901,Queretaro,Hombre,15 A 24 AÑOS,Construcción,26915
20210901,Queretaro,Hombre,15 A 24 AÑOS,Industria Extractiva y de la Electricidad,974
20210901,Queretaro,Mujer,15 A 24 AÑOS,Servicios Diversos,6853
20210901,Queretaro,Mujer,25 A 44 AÑOS,Servicios Sociales,22958
20210901,Quintana Roo,Hombre,45 A 64 AÑOS,Restaurantes y Servicios de Alojamiento,31238
20210901,Quintana Roo,Mujer,NO ESPECIFICADO,Servicios Diversos,165
20210901,San Luis Potosí,Hombre,25 A 44 AÑOS,Servicios Diversos,18812
20210601,Morelos,Mujer,45 A 64 AÑOS,"Servicios Profesionales, Financieros y Corporativos",5149
20210601,Nayarit,Hombre,15 A 24 AÑOS,Industria Manufacturera,5988
20210601,Nayarit,Mujer,25 A 44 AÑOS,Construcción,1108
20210601,Nuevo León,Hombre,25 A 44 AÑOS,Construcción,88233
20210601,Nuevo León,Hombre,NO ESPECIFICADO,"Servicios Profesionales, Financieros y Corporativos",1706
20210601,Oaxaca,Hombre,25 A 44 AÑOS,Servicios Diversos,21891
20210601,Oaxaca,Mujer,25 A 44 AÑOS,Gobierno y Organismos Internacionales,17563
20210601,Puebla,Hombre,25 A 44 AÑOS,Comercio,128423
20210601,Puebla,Mujer,25 A 44 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",60790
20210601,Puebla,Mujer,65 AÑOS Y MAS,Comercio,20957
20210601,Queretaro,Hombre,45 A 64 AÑOS,Industria Manufacturera,35068
20210601,Queretaro,Hombre,NO ESPECIFICADO,"Servicios Profesionales, Financieros y Corporativos",144
20210601,Queretaro,Mujer,NO ESPECIFICADO,Industria Manufacturera,149
20210601,Quintana Roo,Hombre,45 A 64 AÑOS,Comercio,19407
20210601,Quintana Roo,Hombre,45 A 64 AÑOS,Restaurantes y Servicios de Alojamiento,27929
20210601,Quintana Roo,Hombre,NO ESPECIFICADO,Restaurantes y Servicios de Alojamiento,115
